variant,origin,seed,val_RMSE,val_MAE,test_RMSE,test_MAE,pred_mean,truth_mean,epochs_used,elapsed,cfg_arch,cfg_inputs,cfg_norm,cfg_proj,cfg_head,cfg_horizon_lam,cfg_coupling,cfg_sim,cfg_state,cfg_loss,cfg_omega,cfg_gamma,cfg_rho,cfg_s0,cfg_lambda_max,cfg_epochs,cfg_lr,cfg_hidden,cfg_depletion,cfg_learn_rho,cfg_learn_rates,learned_rho_mult,learned_omega,learned_gamma,cfg_beta_district,cfg_seasonal,cfg_mod_clamp,learned_e_scale,learned_i_scale,cfg_learn_state
e400_const,0.55,0,20.376911163330078,11.209824562072754,40.56077575683594,17.67317771911621,50.757476806640625,51.89012145996094,130,9.8,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.8100807070732117,0.08214743435382843,0.17292390763759613,False,False,2.0,,,
e400_const,0.55,2,20.376911163330078,11.209824562072754,40.56077575683594,17.67317771911621,50.757476806640625,51.89012145996094,130,9.8,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.8100807070732117,0.08214743435382843,0.17292390763759613,False,False,2.0,,,
e400_const,0.7,0,11.70848274230957,5.287848949432373,21.318387985229492,9.863232612609863,17.900009155273438,19.014223098754883,400,22.6,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.35010308027267456,0.1980147361755371,0.35195794701576233,False,False,2.0,,,
e400_const,0.7,2,11.70848274230957,5.287848949432373,21.318387985229492,9.863232612609863,17.900009155273438,19.014223098754883,400,22.7,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.35010308027267456,0.1980147361755371,0.35195794701576233,False,False,2.0,,,
e400_const,0.7,1,11.70848274230957,5.287848949432373,21.318387985229492,9.863232612609863,17.900009155273438,19.014223098754883,400,22.8,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.35010308027267456,0.1980147361755371,0.35195794701576233,False,False,2.0,,,
e400_const,0.85,1,20.966848373413086,12.670663833618164,44.9664421081543,20.036991119384766,46.077457427978516,50.54822540283203,316,16.9,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.5065640211105347,0.13273487985134125,0.268448144197464,False,False,2.0,,,
e400_const,0.85,2,20.966848373413086,12.670663833618164,44.9664421081543,20.036991119384766,46.077457427978516,50.54822540283203,316,17.2,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.5065640211105347,0.13273487985134125,0.268448144197464,False,False,2.0,,,
e400_const,0.85,0,20.966848373413086,12.670663833618164,44.9664421081543,20.036991119384766,46.077457427978516,50.54822540283203,316,18.0,STGAT,cases,orig,linear1,const,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.5065640211105347,0.13273487985134125,0.268448144197464,False,False,2.0,,,
e400_mod,0.55,1,19.625808715820312,10.937912940979004,38.68588638305664,16.761550903320312,49.79860305786133,51.89012145996094,400,75.6,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.4763473868370056,0.10019561648368835,0.34135201573371887,False,False,2.0,,,
e400_mod,0.55,0,19.50395393371582,10.89419937133789,38.19011688232422,16.4403133392334,48.81792068481445,51.89012145996094,400,76.0,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.3515007495880127,0.12516914308071136,0.35195794701576233,False,False,2.0,,,
e400_mod,0.55,2,19.28092384338379,10.785412788391113,38.07508087158203,16.380266189575195,49.13161087036133,51.89012145996094,400,76.2,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.446256160736084,0.10573697090148926,0.35195794701576233,False,False,2.0,,,
e400_mod,0.7,1,11.684613227844238,5.244734764099121,21.182941436767578,9.789583206176758,17.814895629882812,19.014223098754883,400,81.8,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.4850105047225952,0.10021797567605972,0.34842193126678467,False,False,2.0,,,
e400_mod,0.7,0,11.631820678710938,5.227115631103516,21.234447479248047,9.777122497558594,17.795948028564453,19.014223098754883,400,82.5,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.40528085827827454,0.11484727263450623,0.3325248956680298,False,False,2.0,,,
e400_mod,0.7,2,11.682650566101074,5.257843971252441,21.212360382080078,9.782175064086914,17.822031021118164,19.014223098754883,400,82.5,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.4779788553714752,0.10117953270673752,0.3501899242401123,False,False,2.0,,,
e400_mod_norm,0.55,2,20.886964797973633,11.463616371154785,41.089515686035156,17.89030647277832,51.2617073059082,51.89012145996094,82,16.6,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.9402080774307251,0.09383869171142578,0.15187662839889526,False,False,2.0,,,
e400_mod_norm,0.55,0,20.093469619750977,11.12139892578125,39.86881637573242,17.37873077392578,49.79093551635742,51.89012145996094,118,24.1,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.837993323802948,0.08630263060331345,0.16750265657901764,False,False,2.0,,,
e400_mod_norm,0.7,0,12.184266090393066,5.477675914764404,21.67591667175293,10.060674667358398,17.951622009277344,19.014223098754883,112,25.2,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.8535518050193787,0.0873521938920021,0.16483072936534882,False,False,2.0,,,
e400_mod,0.85,1,20.674541473388672,12.574518203735352,44.79575729370117,19.910518646240234,45.01015853881836,50.54822540283203,238,56.3,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.6329103112220764,0.07985057681798935,0.22602124512195587,False,False,2.0,,,
e400_mod,0.85,2,20.684518814086914,12.57315444946289,44.77329635620117,19.90170669555664,45.12623596191406,50.54822540283203,235,55.9,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.6213887929916382,0.08078764379024506,0.22445015609264374,False,False,2.0,,,
e400_mod_norm,0.7,1,12.40872573852539,5.493154525756836,21.561643600463867,10.058531761169434,17.8533992767334,19.014223098754883,139,31.7,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.8649923801422119,0.08655893802642822,0.17705652117729187,False,False,2.0,,,
e400_mod_norm,0.7,2,12.516792297363281,5.588850021362305,21.994741439819336,10.259247779846191,18.26053810119629,19.014223098754883,76,17.5,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.9536318182945251,0.09545239806175232,0.1493726670742035,False,False,2.0,,,
e400_mod,0.85,0,20.666996002197266,12.523268699645996,44.59064865112305,19.836925506591797,45.35055923461914,50.54822540283203,316,74.4,STGAT,cases,orig,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.5191425085067749,0.09494359791278839,0.268448144197464,False,False,2.0,,,
e400_mod_norm,0.85,0,21.583988189697266,12.964423179626465,45.89724349975586,20.48777961730957,46.09835433959961,50.54822540283203,109,25.6,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.8614539504051208,0.08784187585115433,0.16350460052490234,False,False,2.0,,,
e400_mod_norm,0.85,1,21.57419204711914,12.957440376281738,45.789649963378906,20.542713165283203,46.789161682128906,50.54822540283203,139,32.7,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.8562551736831665,0.08580265194177628,0.17705652117729187,False,False,2.0,,,
e400_mod_norm,0.55,1,19.26856231689453,10.796730041503906,48.85726547241211,20.80162811279297,50.84937286376953,51.89012145996094,400,81.7,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.7536551356315613,0.08576957136392593,0.32547736167907715,False,False,2.0,,,
e400_mod_norm,0.85,2,21.246505737304688,12.86241626739502,45.73972702026367,20.406702041625977,45.71951675415039,50.54822540283203,262,59.9,STGAT,cases,train_only,linear1,mod,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.8102529644966125,0.08428213745355606,0.23876354098320007,False,False,2.0,,,
e400_mass_pw,0.55,0,19.43550682067871,10.900614738464355,37.97419738769531,16.368600845336914,49.21998977661133,51.89012145996094,400,77.9,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.3026283383369446,0.13416363298892975,0.35195794701576233,False,False,2.0,,,
e400_mass_pw,0.55,1,19.505939483642578,10.899012565612793,38.21994400024414,16.483610153198242,48.94099426269531,51.89012145996094,400,78.0,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.3705674707889557,0.11859212815761566,0.34842193126678467,False,False,2.0,,,
e400_mass_pw,0.55,2,19.466161727905273,10.886558532714844,38.184051513671875,16.494373321533203,49.30204391479492,51.89012145996094,400,77.1,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.38889825344085693,0.11552392691373825,0.3360538184642792,False,False,2.0,,,
e400_mass_pw,0.7,0,11.61155891418457,5.248307704925537,21.33421516418457,9.767970085144043,17.859413146972656,19.014223098754883,400,84.3,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.3149791657924652,0.1318020224571228,0.35195794701576233,False,False,2.0,,,
e400_mass_pw,0.7,1,11.63574504852295,5.24989128112793,21.28277015686035,9.776371955871582,17.910982131958008,19.014223098754883,400,85.9,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.40284764766693115,0.11309725791215897,0.34135201573371887,False,False,2.0,,,
epochs400_baseline,0.55,0,41.64271545410156,19.39754867553711,84.6260757446289,33.79499435424805,21.443262100219727,51.89012145996094,109,21.1,STGAT,cases,orig,linear1,sigmoid,repeat,implicit,open,orig,smape,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,1.0,False,False,,,,False,False,2.0,,,
epochs400_baseline,0.55,1,42.05537414550781,19.159364700317383,84.77980041503906,33.70164489746094,21.746368408203125,51.89012145996094,121,23.1,STGAT,cases,orig,linear1,sigmoid,repeat,implicit,open,orig,smape,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,1.0,False,False,,,,False,False,2.0,,,
e400_mass_pw,0.7,2,11.635401725769043,5.220098495483398,21.205692291259766,9.76243782043457,17.70026969909668,19.014223098754883,400,86.3,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.3895755112171173,0.11575056612491608,0.3501899242401123,False,False,2.0,,,
e400_mass_pw,0.85,0,20.687522888183594,12.50374984741211,44.54185485839844,19.84347152709961,45.84463882446289,50.54822540283203,289,69.2,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.5059946775436401,0.09571611881256104,0.25344347953796387,False,False,2.0,,,
epochs400_baseline,0.55,2,42.26701736450195,19.092697143554688,84.90592193603516,33.70869827270508,21.688142776489258,51.89012145996094,121,23.7,STGAT,cases,orig,linear1,sigmoid,repeat,implicit,open,orig,smape,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,1.0,False,False,,,,False,False,2.0,,,
epochs400_baseline,0.7,0,18.48281478881836,8.77597427368164,26.207456588745117,12.339592933654785,11.885411262512207,19.014223098754883,109,23.1,STGAT,cases,orig,linear1,sigmoid,repeat,implicit,open,orig,smape,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,1.0,False,False,,,,False,False,2.0,,,
epochs400_baseline,0.7,1,18.280132293701172,8.061219215393066,26.468063354492188,12.2620267868042,10.738933563232422,19.014223098754883,118,25.5,STGAT,cases,orig,linear1,sigmoid,repeat,implicit,open,orig,smape,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,1.0,False,False,,,,False,False,2.0,,,
epochs400_baseline,0.7,2,18.257389068603516,7.9248576164245605,26.574024200439453,12.249436378479004,10.494905471801758,19.014223098754883,118,25.9,STGAT,cases,orig,linear1,sigmoid,repeat,implicit,open,orig,smape,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,1.0,False,False,,,,False,False,2.0,,,
epochs400_baseline,0.85,0,24.19520378112793,15.45718765258789,71.6575698852539,33.532535552978516,19.65631675720215,50.54822540283203,112,26.6,STGAT,cases,orig,linear1,sigmoid,repeat,implicit,open,orig,smape,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,1.0,False,False,,,,False,False,2.0,,,
e400_mass_pw,0.85,1,20.478919982910156,12.44787311553955,44.49078369140625,19.695762634277344,43.30583953857422,50.54822540283203,400,95.6,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.42054232954978943,0.11018519103527069,0.32020315527915955,False,False,2.0,,,
epochs400_baseline,0.85,1,24.134796142578125,15.358081817626953,72.27313995361328,33.666324615478516,19.475555419921875,50.54822540283203,124,27.1,STGAT,cases,orig,linear1,sigmoid,repeat,implicit,open,orig,smape,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,1.0,False,False,,,,False,False,2.0,,,
e400_mass_pw,0.85,2,20.65576171875,12.456494331359863,44.348419189453125,19.745853424072266,45.578819274902344,50.54822540283203,400,93.9,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,0.0,True,True,0.4076823592185974,0.11241929978132248,0.31844764947891235,False,False,2.0,,,
epochs400_baseline,0.85,2,24.09821128845215,15.322310447692871,72.583740234375,33.71553421020508,19.512672424316406,50.54822540283203,124,21.3,STGAT,cases,orig,linear1,sigmoid,repeat,implicit,open,orig,smape,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,400,0.003,0,1.0,False,False,,,,False,False,2.0,,,
