label,fold,origin,seed,model,lambda_phys,gate_sigma,shrink_gamma,temporal,augment,n_train_windows,n_real_windows,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
W16,6,0.775,1,AdaptiveGCN,0.0,0.7742379307746887,1.0,gtcn,none,311,311,33,11960,151.23,1.3622,2,10.099746703811016,4.960619947332324,68.81162088430149,69.97429516459177,2.1538461538461537,825
W16,6,0.775,1,AdaptiveGCN,0.0,0.7742379307746887,1.0,gtcn,none,311,311,33,11960,151.23,1.3622,3,12.738289985827302,6.134345646971037,86.06951445524795,81.27489782792566,3.3076923076923075,825
W16,6,0.775,2,AdaptiveGCN,0.0,0.5629922151565552,1.0,gtcn,none,311,311,33,11960,230.03,4.9953,0,10.882749806239083,5.381567406667337,95.86244866123445,77.67097766478042,nan,2475
W16,6,0.775,2,AdaptiveGCN,0.0,0.5629922151565552,1.0,gtcn,none,311,311,33,11960,230.03,4.9953,1,8.404003687676449,4.320173367724858,91.3399526391142,68.74388403780335,2.4615384615384617,825
W16,6,0.775,2,AdaptiveGCN,0.0,0.5629922151565552,1.0,gtcn,none,311,311,33,11960,230.03,4.9953,2,10.616192226224582,5.319301881104369,97.58121500947996,77.0818010599253,3.8461538461538463,825
W16,6,0.775,2,AdaptiveGCN,0.0,0.5629922151565552,1.0,gtcn,none,311,311,33,11960,230.03,4.9953,3,13.113806261683136,6.505226971172784,98.6661783351092,87.11651022920393,4.769230769230769,825
W16,7,0.85,0,AdaptiveGCN,0.0,0.6838515400886536,1.0,gtcn,none,344,344,32,11960,166.123,1.5449,0,92.75423461332112,22.878321151641483,92.31442882875011,431.269187125453,nan,2400
W16,7,0.85,0,AdaptiveGCN,0.0,0.6838515400886536,1.0,gtcn,none,344,344,32,11960,166.123,1.5449,1,94.83936485616036,22.244384100437163,82.23887158593608,462.98485823748433,1.8,800
W16,7,0.85,0,AdaptiveGCN,0.0,0.6838515400886536,1.0,gtcn,none,344,344,32,11960,166.123,1.5449,2,90.76211738512603,22.384083496451932,95.859186359499,331.77378389382187,2.56,800
W16,7,0.85,0,AdaptiveGCN,0.0,0.6838515400886536,1.0,gtcn,none,344,344,32,11960,166.123,1.5449,3,92.61628926683329,24.00649585803535,98.84522854081521,498.63562819554306,3.4,800
W16,7,0.85,1,AdaptiveGCN,0.0,0.6379923820495605,1.0,gtcn,none,344,344,32,11960,148.361,2.3264,0,90.56691084638187,22.444001208645144,86.5298074879912,408.3304485070772,nan,2400
W16,7,0.85,1,AdaptiveGCN,0.0,0.6379923820495605,1.0,gtcn,none,344,344,32,11960,148.361,2.3264,1,92.17921520572608,21.74802244015038,82.80237314797157,438.70416823095366,1.8,800
W16,7,0.85,1,AdaptiveGCN,0.0,0.6379923820495605,1.0,gtcn,none,344,344,32,11960,148.361,2.3264,2,90.12204385953964,22.302085816697872,88.24533460650659,326.5590005382726,2.56,800
W16,7,0.85,1,AdaptiveGCN,0.0,0.6379923820495605,1.0,gtcn,none,344,344,32,11960,148.361,2.3264,3,89.37620217599928,23.281895369087177,88.54171470949544,459.41477597002375,3.4,800
W16,7,0.85,2,AdaptiveGCN,0.0,0.675390362739563,1.0,gtcn,none,344,344,32,11960,122.703,1.5696,0,92.20444689379488,22.74750094947314,90.84184288955441,422.64811693928453,nan,2400
W16,7,0.85,2,AdaptiveGCN,0.0,0.675390362739563,1.0,gtcn,none,344,344,32,11960,122.703,1.5696,1,92.01923737109902,21.73094643369317,83.15550781922735,435.9112601774269,1.8,800
W16,7,0.85,2,AdaptiveGCN,0.0,0.675390362739563,1.0,gtcn,none,344,344,32,11960,122.703,1.5696,2,93.27646857316951,22.888626572003385,93.71992182577873,349.04544107863705,2.56,800
W16,7,0.85,2,AdaptiveGCN,0.0,0.675390362739563,1.0,gtcn,none,344,344,32,11960,122.703,1.5696,3,91.30684774501734,23.62292984272286,95.65009902365722,482.61972558238364,3.4,800
W16,8,0.925,0,AdaptiveGCN,0.0,0.45310071110725403,1.0,gtcn,none,377,377,33,11960,826.946,19.5982,0,27.386894416260546,11.45364952477449,80.04842674948004,95.26423827669501,nan,2475
W16,8,0.925,0,AdaptiveGCN,0.0,0.45310071110725403,1.0,gtcn,none,377,377,33,11960,826.946,19.5982,1,25.198821465121792,9.821096075309518,72.70475446432133,80.8293954129086,3.4761904761904763,825
W16,8,0.925,0,AdaptiveGCN,0.0,0.45310071110725403,1.0,gtcn,none,377,377,33,11960,826.946,19.5982,2,27.560730700397393,11.584587466870646,80.3131010335424,98.17976933993243,3.2857142857142856,825
