arch,increment,origin,seed,RMSE,MAE,n_windows,n_artifact,RMSE_clean,MAE_clean,growth_max,growth_p99,growth_min
STGAT,spatial_log,0.55,11,27.340015411376953,13.526577949523926,68,0,27.340015411376953,13.526577949523926,0.2994261384010315,0.29342223644256593,-0.24788856506347656
STGAT,spatial_log,0.55,12,28.193714141845703,13.735785484313965,68,0,28.193714141845703,13.735785484313965,0.18664789199829102,0.18447170734405519,-0.27750229835510254
STGAT,spatial_log,0.55,13,27.135805130004883,13.519733428955078,68,0,27.135805130004883,13.519733428955078,0.14654779434204102,0.1441431748867035,-0.14272093772888184
STGAT,spatial_log,0.55,14,27.38412857055664,13.623496055603027,68,0,27.38412857055664,13.623496055603027,0.2878448963165283,0.2834672999382019,-0.29906606674194336
STGAT,spatial_log,0.55,15,27.228796005249023,13.531722068786621,68,0,27.228796005249023,13.531722068786621,0.1456260251796202,0.1456258514353972,-0.1020829460194368
STGAT,spatial_log,0.55,16,27.231006622314453,13.515766143798828,68,0,27.231006622314453,13.515766143798828,0.15603971481323242,0.13549588498229026,-0.13293695449829102
STGAT,spatial_log,0.55,17,27.14204978942871,13.447447776794434,68,0,27.14204978942871,13.447447776794434,0.13295984268188477,0.13052101135253907,-0.1127217269638594
STGAT,spatial_log,0.55,18,27.593305587768555,13.63414478302002,68,0,27.593305587768555,13.63414478302002,0.2008047103881836,0.19884018421173097,-0.22928476333618164
STGAT,spatial_log,0.55,19,27.22840118408203,13.53398323059082,68,0,27.22840118408203,13.53398323059082,0.14783937410752857,0.14783911290821278,-0.10430190773513504
STGAT,spatial_log,0.7,0,39.591514587402344,17.373104095458984,68,0,39.591514587402344,17.373104095458984,0.09952104091644287,0.09550028562545776,-0.12708395719528198
STGAT,spatial_log,0.7,1,39.27517318725586,17.146371841430664,68,0,39.27517318725586,17.146371841430664,0.09730482129488838,0.09730449351471898,-0.08843302345814741
STGAT,spatial_log,0.7,2,39.23667526245117,17.101076126098633,68,0,39.23667526245117,17.101076126098633,0.09935912439274652,0.09935879707336426,-0.11340743112833518
STGAT,spatial_log,0.7,3,39.02947235107422,17.057235717773438,68,0,39.02947235107422,17.057235717773438,0.10183525656845527,0.10183311289513759,-0.10345195962076259
STGAT,spatial_log,0.7,4,39.15943145751953,17.147863388061523,68,0,39.15943145751953,17.147863388061523,0.11494040489196777,0.10474421799182893,-0.11527490615844727
STGAT,spatial_log,0.7,5,39.595882415771484,17.27336311340332,68,0,39.595882415771484,17.27336311340332,0.12334120273590088,0.11069599151611328,-0.1250483970669033
STGAT,spatial_log,0.7,6,39.25261306762695,17.10149383544922,68,0,39.25261306762695,17.10149383544922,0.0924372673034668,0.09038858637716363,-0.10727613302102013
STGAT,spatial_log,0.7,7,39.35608673095703,17.15713882446289,68,0,39.35608673095703,17.15713882446289,0.09836685980727555,0.09836673736572266,-0.10889267730982322
STGAT,spatial_log,0.7,8,39.28384017944336,17.123414993286133,68,0,39.28384017944336,17.123414993286133,0.09855058463282962,0.09855032538559394,-0.09884238052637595
STGAT,spatial_log,0.7,9,39.25582504272461,17.257240295410156,68,0,39.25582504272461,17.257240295410156,0.13542675971984863,0.1230102801322937,-0.1763172149658203
