district,covariate,lag,r
Puttalam,era5_soil_moisture_0_to_7cm_mean,16,-0.2916318834301626
Puttalam,era5_soil_moisture_0_to_7cm_mean,17,-0.29199255602664925
Puttalam,era5_soil_moisture_0_to_7cm_mean,18,-0.26897701157175113
Puttalam,era5_soil_moisture_0_to_7cm_mean,19,-0.28687335326764957
Puttalam,era5_soil_moisture_0_to_7cm_mean,20,-0.29702762761699003
Ratnapura,era5_soil_moisture_0_to_7cm_mean,2,0.13980658392058257
Ratnapura,era5_soil_moisture_0_to_7cm_mean,3,0.1287241724949057
Ratnapura,era5_soil_moisture_0_to_7cm_mean,4,0.17320592592080922
Ratnapura,era5_soil_moisture_0_to_7cm_mean,5,0.22504376742597196
Ratnapura,era5_soil_moisture_0_to_7cm_mean,6,0.19672114404458302
Ratnapura,era5_soil_moisture_0_to_7cm_mean,7,0.18866430571782333
Ratnapura,era5_soil_moisture_0_to_7cm_mean,8,0.16702322215719786
Ratnapura,era5_soil_moisture_0_to_7cm_mean,9,0.12441047618463406
Ratnapura,era5_soil_moisture_0_to_7cm_mean,10,0.03049425197173889
Ratnapura,era5_soil_moisture_0_to_7cm_mean,11,0.009373704834222077
Ratnapura,era5_soil_moisture_0_to_7cm_mean,12,-0.07503006826374364
Ratnapura,era5_soil_moisture_0_to_7cm_mean,13,-0.13763036177508722
Ratnapura,era5_soil_moisture_0_to_7cm_mean,14,-0.19180098037144458
Ratnapura,era5_soil_moisture_0_to_7cm_mean,15,-0.24564739828754217
Ratnapura,era5_soil_moisture_0_to_7cm_mean,16,-0.24734902694266056
Ratnapura,era5_soil_moisture_0_to_7cm_mean,17,-0.27975539472254624
Ratnapura,era5_soil_moisture_0_to_7cm_mean,18,-0.2588105897765615
Ratnapura,era5_soil_moisture_0_to_7cm_mean,19,-0.28586521571539625
Ratnapura,era5_soil_moisture_0_to_7cm_mean,20,-0.2516993072093258
Trincomalee,era5_soil_moisture_0_to_7cm_mean,2,0.1761911473196698
Trincomalee,era5_soil_moisture_0_to_7cm_mean,3,0.22720328681666188
Trincomalee,era5_soil_moisture_0_to_7cm_mean,4,0.30763247267728216
Trincomalee,era5_soil_moisture_0_to_7cm_mean,5,0.3541358119939597
Trincomalee,era5_soil_moisture_0_to_7cm_mean,6,0.3711284530952875
Trincomalee,era5_soil_moisture_0_to_7cm_mean,7,0.4013115456009398
Trincomalee,era5_soil_moisture_0_to_7cm_mean,8,0.4127705787135002
Trincomalee,era5_soil_moisture_0_to_7cm_mean,9,0.4259086943327063
Trincomalee,era5_soil_moisture_0_to_7cm_mean,10,0.410008177384884
Trincomalee,era5_soil_moisture_0_to_7cm_mean,11,0.37764315035427326
Trincomalee,era5_soil_moisture_0_to_7cm_mean,12,0.35666680306845905
Trincomalee,era5_soil_moisture_0_to_7cm_mean,13,0.3220705521260114
Trincomalee,era5_soil_moisture_0_to_7cm_mean,14,0.27890106985339913
Trincomalee,era5_soil_moisture_0_to_7cm_mean,15,0.23159971954485575
Trincomalee,era5_soil_moisture_0_to_7cm_mean,16,0.2105853059644891
Trincomalee,era5_soil_moisture_0_to_7cm_mean,17,0.17785221983264832
Trincomalee,era5_soil_moisture_0_to_7cm_mean,18,0.1469865276963858
Trincomalee,era5_soil_moisture_0_to_7cm_mean,19,0.12485539640855194
Trincomalee,era5_soil_moisture_0_to_7cm_mean,20,0.09845323922876346
Vavuniya,era5_soil_moisture_0_to_7cm_mean,2,0.10382099982116075
Vavuniya,era5_soil_moisture_0_to_7cm_mean,3,0.13965188896804728
Vavuniya,era5_soil_moisture_0_to_7cm_mean,4,0.22301161054976523
Vavuniya,era5_soil_moisture_0_to_7cm_mean,5,0.2754046275257466
Vavuniya,era5_soil_moisture_0_to_7cm_mean,6,0.28559259502134193
Vavuniya,era5_soil_moisture_0_to_7cm_mean,7,0.2626367047196929
Vavuniya,era5_soil_moisture_0_to_7cm_mean,8,0.2564828675683111
Vavuniya,era5_soil_moisture_0_to_7cm_mean,9,0.23354639036520347
Vavuniya,era5_soil_moisture_0_to_7cm_mean,10,0.19830941879397143
Vavuniya,era5_soil_moisture_0_to_7cm_mean,11,0.14814379351728113
Vavuniya,era5_soil_moisture_0_to_7cm_mean,12,0.12842533249667565
Vavuniya,era5_soil_moisture_0_to_7cm_mean,13,0.09739395627347168
Vavuniya,era5_soil_moisture_0_to_7cm_mean,14,0.06913518183088645
Vavuniya,era5_soil_moisture_0_to_7cm_mean,15,0.020144944055681055
Vavuniya,era5_soil_moisture_0_to_7cm_mean,16,-0.008252879846664748
Vavuniya,era5_soil_moisture_0_to_7cm_mean,17,-0.035517906599788214
Vavuniya,era5_soil_moisture_0_to_7cm_mean,18,-0.0802996019786579
Vavuniya,era5_soil_moisture_0_to_7cm_mean,19,-0.09011353167350031
Vavuniya,era5_soil_moisture_0_to_7cm_mean,20,-0.11702614640264569
Ampara,ndvi,0,0.21425611779808235
Ampara,ndvi,1,0.2338817052484794
Ampara,ndvi,2,0.19114593311768996
Ampara,ndvi,3,0.1444500628229384
Ampara,ndvi,4,0.12115632883577107
Ampara,ndvi,5,0.13817310881795408
Ampara,ndvi,6,0.09685413833444675
Ampara,ndvi,7,0.08012645060431936
Ampara,ndvi,8,0.07170238984360307
Ampara,ndvi,9,0.08914358838291403
Ampara,ndvi,10,0.03821745281299111
Ampara,ndvi,11,0.003258478296410365
Ampara,ndvi,12,0.07417385213296443
Ampara,ndvi,13,0.14956450040301333
Ampara,ndvi,14,0.13857328828941978
Ampara,ndvi,15,0.12079895048678117
Ampara,ndvi,16,0.07345177936339607
Ampara,ndvi,17,0.05660572779233898
Ampara,ndvi,18,0.12736282685968378
Ampara,ndvi,19,0.1513442105306768
Ampara,ndvi,20,0.12901579437441146
Anuradhapura,ndvi,0,0.2759880189174372
Anuradhapura,ndvi,1,0.2937228096677008
Anuradhapura,ndvi,2,0.28697419559966136
Anuradhapura,ndvi,3,0.28076788024337396
Anuradhapura,ndvi,4,0.3013434180799656
Anuradhapura,ndvi,5,0.2653223814447349
Anuradhapura,ndvi,6,0.22781815993430626
Anuradhapura,ndvi,7,0.20945406525928417
Anuradhapura,ndvi,8,0.1938524073922203
Anuradhapura,ndvi,9,0.18766759003448763
Anuradhapura,ndvi,10,0.15405753431802216
Anuradhapura,ndvi,11,0.151795668870573
Anuradhapura,ndvi,12,0.15495080748663298
Anuradhapura,ndvi,13,0.15144198413778875
Anuradhapura,ndvi,14,0.1467818532097534
Anuradhapura,ndvi,15,0.14369658803098345
Anuradhapura,ndvi,16,0.15077992913846144
Anuradhapura,ndvi,17,0.13766159903395245
Anuradhapura,ndvi,18,0.13791900351289169
Anuradhapura,ndvi,19,0.1472403851111801
Anuradhapura,ndvi,20,0.15639477735843949
Badulla,ndvi,0,0.014900535197237027
Badulla,ndvi,1,0.05015847654210495
Badulla,ndvi,2,0.018828067497413982
Badulla,ndvi,3,-0.03806538089350227
Badulla,ndvi,4,-0.04683058619579533
Badulla,ndvi,5,-0.044300415348385885
Badulla,ndvi,6,-0.041498503406982315
Badulla,ndvi,7,-0.03362165678644774
Badulla,ndvi,8,-0.02658172217412008
Badulla,ndvi,9,0.0129224143680334
Badulla,ndvi,10,0.07596597352254092
Badulla,ndvi,11,0.0533967345374034
Badulla,ndvi,12,0.06101147015752537
Badulla,ndvi,13,0.06483599363267525
Badulla,ndvi,14,0.04848220775919615
Badulla,ndvi,15,0.050021716657933715
Badulla,ndvi,16,0.03564589352065954
Badulla,ndvi,17,0.00819606636436434
Badulla,ndvi,18,0.041889127755038336
Badulla,ndvi,19,0.02459069623325004
Badulla,ndvi,20,0.027297722674659772
Batticaloa,ndvi,0,0.40848732462310977
Batticaloa,ndvi,1,0.38759054696595213
Batticaloa,ndvi,2,0.34470839723811497
Batticaloa,ndvi,3,0.30154781388258933
Batticaloa,ndvi,4,0.2603803074005744
Batticaloa,ndvi,5,0.2496846674980211
Batticaloa,ndvi,6,0.22323337635994786
Batticaloa,ndvi,7,0.1969324687889464
Batticaloa,ndvi,8,0.17829736701697066
Batticaloa,ndvi,9,0.1566847351890204
Batticaloa,ndvi,10,0.1323417132141898
Batticaloa,ndvi,11,0.11793895757801846
Batticaloa,ndvi,12,0.09009830508681536
Batticaloa,ndvi,13,0.09836217106296802
Batticaloa,ndvi,14,0.07614658786445222
Batticaloa,ndvi,15,0.05163068930413913
Batticaloa,ndvi,16,0.051470163405728755
Batticaloa,ndvi,17,0.02099460634479603
Batticaloa,ndvi,18,-0.009407339235531487
Batticaloa,ndvi,19,-0.02710373236200958
Batticaloa,ndvi,20,-0.02860228578414065
Colombo,ndvi,0,0.008462029840912143
Colombo,ndvi,1,-0.010500431436767476
Colombo,ndvi,2,0.0018524253935322602
Colombo,ndvi,3,-0.0043288622266231674
Colombo,ndvi,4,-0.017766419289127495
Colombo,ndvi,5,-0.02792139289986669
Colombo,ndvi,6,-0.05267884440999573
Colombo,ndvi,7,-0.0787090706620113
Colombo,ndvi,8,-0.10046722181649441
Colombo,ndvi,9,-0.10195667030803082
Colombo,ndvi,10,-0.10356028279249642
Colombo,ndvi,11,-0.11699523258981034
Colombo,ndvi,12,-0.13726275561130988
Colombo,ndvi,13,-0.1600030166789668
Colombo,ndvi,14,-0.1688056595547122
Colombo,ndvi,15,-0.15494146216356364
Colombo,ndvi,16,-0.15380082991488186
Colombo,ndvi,17,-0.14157176754338824
Colombo,ndvi,18,-0.11803208850592442
Colombo,ndvi,19,-0.12652622449042383
Colombo,ndvi,20,-0.11648216569278441
Galle,ndvi,0,-0.07161322491612492
Galle,ndvi,1,-0.08654307373175138
Galle,ndvi,2,-0.08435970833437313
Galle,ndvi,3,-0.11126074000721906
Galle,ndvi,4,-0.0833667753189946
Galle,ndvi,5,-0.08190225401925318
Galle,ndvi,6,-0.06197260921150442
Galle,ndvi,7,-0.04329969905534942
Galle,ndvi,8,-0.05613787332722174
Galle,ndvi,9,-0.04796354156460745
Galle,ndvi,10,-0.03719381912799051
Galle,ndvi,11,-0.05706158136745475
Galle,ndvi,12,-0.05453537549903217
Galle,ndvi,13,-0.05721881887303878
Galle,ndvi,14,-0.05763509200117232
Galle,ndvi,15,-0.051773871029161936
Galle,ndvi,16,-0.04202125501622876
Galle,ndvi,17,-0.03956415781933639
Galle,ndvi,18,-0.011240925745006604
Galle,ndvi,19,-0.0018859265328929216
Galle,ndvi,20,0.012359246360447858
Gampaha,ndvi,0,-0.045798292500480134
Gampaha,ndvi,1,-0.04849586477787449
Gampaha,ndvi,2,-0.0678671385472966
Gampaha,ndvi,3,-0.0695809626674907
Gampaha,ndvi,4,-0.07563317152398615
Gampaha,ndvi,5,-0.09619567560735932
Gampaha,ndvi,6,-0.0735162833538938
Gampaha,ndvi,7,-0.08409853297566613
Gampaha,ndvi,8,-0.08799087391330272
Gampaha,ndvi,9,-0.10613658767857245
Gampaha,ndvi,10,-0.1139483802711723
Gampaha,ndvi,11,-0.11129157752026472
Gampaha,ndvi,12,-0.09703583378758272
Gampaha,ndvi,13,-0.09963041961907888
Gampaha,ndvi,14,-0.10445566200716232
Gampaha,ndvi,15,-0.09867242093021139
Gampaha,ndvi,16,-0.08234891929237599
Gampaha,ndvi,17,-0.0722313940708068
Gampaha,ndvi,18,-0.0764654817035967
Gampaha,ndvi,19,-0.09534858036367273
Gampaha,ndvi,20,-0.06629902016076891
Hambantota,ndvi,0,0.28465326802140717
Hambantota,ndvi,1,0.27057775310633864
Hambantota,ndvi,2,0.25164701695241537
Hambantota,ndvi,3,0.20511934057638587
Hambantota,ndvi,4,0.1409883261022889
Hambantota,ndvi,5,0.09363180939656221
Hambantota,ndvi,6,0.05000978908591392
Hambantota,ndvi,7,-0.014224163552178832
Hambantota,ndvi,8,-0.046064313190721844
Hambantota,ndvi,9,-0.06352022749730536
Hambantota,ndvi,10,-0.08481680503969427
Hambantota,ndvi,11,-0.11127409070845348
Hambantota,ndvi,12,-0.11059574378232143
Hambantota,ndvi,13,-0.11681322734122454
Hambantota,ndvi,14,-0.1265499383323367
Hambantota,ndvi,15,-0.11914355410394865
Hambantota,ndvi,16,-0.08482289689590906
Hambantota,ndvi,17,-0.0663126622695805
Hambantota,ndvi,18,-0.032736177813164215
Hambantota,ndvi,19,-0.023995363144352327
Hambantota,ndvi,20,0.025582500762247027
Jaffna,ndvi,0,0.2617772884511887
Jaffna,ndvi,1,0.22865312204609478
Jaffna,ndvi,2,0.19444982851753712
Jaffna,ndvi,3,0.1630806333974857
Jaffna,ndvi,4,0.14670198427274608
Jaffna,ndvi,5,0.1144875210083436
Jaffna,ndvi,6,0.04529390952802462
Jaffna,ndvi,7,-0.02952228819498571
Jaffna,ndvi,8,-0.06726200267098192
Jaffna,ndvi,9,-0.0956258582218684
Jaffna,ndvi,10,-0.14528701936951163
Jaffna,ndvi,11,-0.17973882950971837
Jaffna,ndvi,12,-0.17703303178169968
Jaffna,ndvi,13,-0.15704225921302412
Jaffna,ndvi,14,-0.17065580989582377
Jaffna,ndvi,15,-0.18774375843309782
Jaffna,ndvi,16,-0.18946816441883776
Jaffna,ndvi,17,-0.14709785597817618
Jaffna,ndvi,18,-0.11805864062031875
Jaffna,ndvi,19,-0.11881697056254159
Jaffna,ndvi,20,-0.08894241652586989
Kalutara,ndvi,0,-0.10970257638747911
Kalutara,ndvi,1,-0.11280943016417895
Kalutara,ndvi,2,-0.0974235039666756
Kalutara,ndvi,3,-0.08026553542683328
Kalutara,ndvi,4,-0.038321159715979956
Kalutara,ndvi,5,-0.0153919168487072
Kalutara,ndvi,6,0.013569139044954973
Kalutara,ndvi,7,0.02162633149510932
Kalutara,ndvi,8,0.022701765786958136
Kalutara,ndvi,9,0.008348295396630876
Kalutara,ndvi,10,0.012155433098223329
Kalutara,ndvi,11,0.013737876413472357
Kalutara,ndvi,12,0.022397754414854112
Kalutara,ndvi,13,0.005219693350511543
Kalutara,ndvi,14,-0.011581894203750017
Kalutara,ndvi,15,-0.027244173895246117
Kalutara,ndvi,16,-0.03507534031661508
Kalutara,ndvi,17,-0.04611764554812543
Kalutara,ndvi,18,-0.06682242497586828
Kalutara,ndvi,19,-0.07595751678559315
Kalutara,ndvi,20,-0.08343217805635426
Kandy,ndvi,0,-0.0247852723634385
Kandy,ndvi,1,-0.018379800727653325
Kandy,ndvi,2,-0.02666942306941233
Kandy,ndvi,3,-0.03587801776585481
Kandy,ndvi,4,-0.022817608437875697
Kandy,ndvi,5,-0.0394705007478657
Kandy,ndvi,6,-0.03182675437253277
Kandy,ndvi,7,-0.040687156578471696
Kandy,ndvi,8,-0.06688255269655999
Kandy,ndvi,9,-0.0688349333929541
Kandy,ndvi,10,-0.058030559078258
Kandy,ndvi,11,-0.07533337635510146
Kandy,ndvi,12,-0.05159856738732324
Kandy,ndvi,13,-0.03237423220538819
Kandy,ndvi,14,-0.012962575828444522
Kandy,ndvi,15,-0.010771319398834254
Kandy,ndvi,16,0.02845833049304323
Kandy,ndvi,17,0.05227657488154966
Kandy,ndvi,18,0.05250458123131595
Kandy,ndvi,19,0.056648036311031616
Kandy,ndvi,20,0.06574771079753801
Kegalle,ndvi,0,-0.08014420209310706
Kegalle,ndvi,1,-0.03235135129438322
Kegalle,ndvi,2,-0.01252398855918009
Kegalle,ndvi,3,0.007308393684066778
Kegalle,ndvi,4,0.028024281357566797
Kegalle,ndvi,5,0.047208062436952115
Kegalle,ndvi,6,0.10265408019256364
Kegalle,ndvi,7,0.14488510607956598
Kegalle,ndvi,8,0.15370337788148544
Kegalle,ndvi,9,0.1468975613085833
Kegalle,ndvi,10,0.15567855711497416
Kegalle,ndvi,11,0.16375999042583494
Kegalle,ndvi,12,0.13553262024866142
Kegalle,ndvi,13,0.08736555276626463
Kegalle,ndvi,14,0.08009805487470055
Kegalle,ndvi,15,0.12084332307498463
Kegalle,ndvi,16,0.14231664422505588
Kegalle,ndvi,17,0.13829868571236945
Kegalle,ndvi,18,0.07177965346962628
Kegalle,ndvi,19,0.048151448618316675
Kegalle,ndvi,20,0.08283613470187873
Kilinochchi,ndvi,0,0.10200733777869282
Kilinochchi,ndvi,1,0.1413182746927244
Kilinochchi,ndvi,2,0.1457520536796593
Kilinochchi,ndvi,3,0.07100637165952545
Kilinochchi,ndvi,4,0.060797195697630306
Kilinochchi,ndvi,5,0.07924536891896782
Kilinochchi,ndvi,6,0.06319831355498425
Kilinochchi,ndvi,7,0.026277172582965636
Kilinochchi,ndvi,8,0.014883966491407627
Kilinochchi,ndvi,9,0.008745701963497964
Kilinochchi,ndvi,10,-0.0003692179548434578
Kilinochchi,ndvi,11,-0.005591260204913147
Kilinochchi,ndvi,12,-0.019109065867953877
Kilinochchi,ndvi,13,-0.025316899027594087
Kilinochchi,ndvi,14,-0.011843108742284971
Kilinochchi,ndvi,15,-0.010553699889480654
Kilinochchi,ndvi,16,0.005194545408206428
Kilinochchi,ndvi,17,0.015046359342436925
Kilinochchi,ndvi,18,0.0324207541049374
Kilinochchi,ndvi,19,0.04987151818976446
Kilinochchi,ndvi,20,0.07793546648342103
Kurunegala,ndvi,0,0.05859097216203386
Kurunegala,ndvi,1,0.05796732231421766
Kurunegala,ndvi,2,0.04576344598774183
Kurunegala,ndvi,3,0.020333185581711544
Kurunegala,ndvi,4,0.002308757874910221
Kurunegala,ndvi,5,-0.038426050000694864
Kurunegala,ndvi,6,-0.07193275594880452
Kurunegala,ndvi,7,-0.11228232154939648
Kurunegala,ndvi,8,-0.15821757080149768
Kurunegala,ndvi,9,-0.19094108523199477
Kurunegala,ndvi,10,-0.2381920214806885
Kurunegala,ndvi,11,-0.21409456975690153
Kurunegala,ndvi,12,-0.227302711187292
Kurunegala,ndvi,13,-0.22742897907882118
Kurunegala,ndvi,14,-0.24518865023279804
Kurunegala,ndvi,15,-0.25193769791237086
Kurunegala,ndvi,16,-0.21316892572587778
Kurunegala,ndvi,17,-0.18922654328274827
Kurunegala,ndvi,18,-0.15825869914374743
Kurunegala,ndvi,19,-0.16084774078030614
Kurunegala,ndvi,20,-0.14668148872124964
Mannar,ndvi,0,-0.09292448001338571
Mannar,ndvi,1,-0.145814710065317
Mannar,ndvi,2,-0.17251263724414437
Mannar,ndvi,3,-0.22034655488102253
Mannar,ndvi,4,-0.2437476385725628
Mannar,ndvi,5,-0.18543051256219378
Mannar,ndvi,6,-0.14088642155570713
Mannar,ndvi,7,-0.11984907010670119
Mannar,ndvi,8,-0.08614181009766704
Mannar,ndvi,9,-0.04242562768260174
Mannar,ndvi,10,0.001214745601406287
Mannar,ndvi,11,0.009570411126558495
Mannar,ndvi,12,-0.012209474271185943
Mannar,ndvi,13,0.005096248090274783
Mannar,ndvi,14,0.02603370499834501
Mannar,ndvi,15,0.05203199073214503
Mannar,ndvi,16,0.07479270095748208
Mannar,ndvi,17,0.0716796942255003
Mannar,ndvi,18,0.046815112885097966
Mannar,ndvi,19,0.027918196289425854
Mannar,ndvi,20,0.07168733366850412
Matale,ndvi,0,-0.06326512294740165
Matale,ndvi,1,-0.03223144231803378
Matale,ndvi,2,-0.04353395782023748
Matale,ndvi,3,-0.05928758221412746
Matale,ndvi,4,-0.06200033378788517
Matale,ndvi,5,-0.05396612153757471
Matale,ndvi,6,-0.07100504676254694
Matale,ndvi,7,-0.11434262261896322
Matale,ndvi,8,-0.09709089434634355
Matale,ndvi,9,0.0020417015345055136
Matale,ndvi,10,0.0033126987957056418
Matale,ndvi,11,-0.05705096687989697
Matale,ndvi,12,-0.08622842348817523
Matale,ndvi,13,-0.07644106951899085
Matale,ndvi,14,-0.07935754913199036
Matale,ndvi,15,-0.11626406894268618
Matale,ndvi,16,-0.07271249288738842
Matale,ndvi,17,-0.04725865723963914
Matale,ndvi,18,-0.06343190375296119
Matale,ndvi,19,-0.07570910378965545
Matale,ndvi,20,-0.10694276887821012
Matara,ndvi,0,-0.011978296731263305
Matara,ndvi,1,-0.02431739783436017
Matara,ndvi,2,-0.0227687872495732
Matara,ndvi,3,-0.0291775446649375
Matara,ndvi,4,-0.02415835756746014
Matara,ndvi,5,-0.010718086629464392
Matara,ndvi,6,-0.01160137508696957
Matara,ndvi,7,-0.01563218030065438
Matara,ndvi,8,-0.02242474998670198
Matara,ndvi,9,-0.01511493959111391
Matara,ndvi,10,-0.019967058094960733
Matara,ndvi,11,-0.019431094531654758
Matara,ndvi,12,-0.009230488234366757
Matara,ndvi,13,-0.01891484446709875
Matara,ndvi,14,-0.01674233324552811
Matara,ndvi,15,-0.003356403132606908
Matara,ndvi,16,0.02746471942442385
Matara,ndvi,17,0.03220712886430319
Matara,ndvi,18,0.03223026483267168
Matara,ndvi,19,0.06191370352993767
Matara,ndvi,20,0.08369098853446999
Moneragala,ndvi,0,0.1797338824317603
Moneragala,ndvi,1,0.2016243350641434
Moneragala,ndvi,2,0.1950221807638833
Moneragala,ndvi,3,0.1780367390591659
Moneragala,ndvi,4,0.15664018019980697
Moneragala,ndvi,5,0.1313698646538572
Moneragala,ndvi,6,0.09096255339491345
Moneragala,ndvi,7,0.06551008256473916
Moneragala,ndvi,8,0.04598028555983579
Moneragala,ndvi,9,0.06761988966316855
Moneragala,ndvi,10,0.05855981683109998
Moneragala,ndvi,11,0.04116338965585937
Moneragala,ndvi,12,0.059253049697251224
Moneragala,ndvi,13,0.060840879634398784
Moneragala,ndvi,14,0.06898618638582767
Moneragala,ndvi,15,0.06766632159730909
Moneragala,ndvi,16,0.09369613201234021
Moneragala,ndvi,17,0.11726071206611736
Moneragala,ndvi,18,0.11182830394234833
Moneragala,ndvi,19,0.14956775736256264
Moneragala,ndvi,20,0.2016238313320869
Mullaitivu,ndvi,0,-0.04689793305127265
Mullaitivu,ndvi,1,-0.11883252401222402
Mullaitivu,ndvi,2,-0.10932292974100011
Mullaitivu,ndvi,3,-0.05548268429173998
Mullaitivu,ndvi,4,-0.05551470290434847
Mullaitivu,ndvi,5,-0.012386397894998132
Mullaitivu,ndvi,6,-0.01448067494616438
Mullaitivu,ndvi,7,0.01385140283966713
Mullaitivu,ndvi,8,0.019843079494594938
Mullaitivu,ndvi,9,0.06570169388303916
Mullaitivu,ndvi,10,-0.0016321143720729298
Mullaitivu,ndvi,11,0.0020492634181370653
Mullaitivu,ndvi,12,0.027046913771987462
Mullaitivu,ndvi,13,0.04985201716235121
Mullaitivu,ndvi,14,0.015182523245293844
Mullaitivu,ndvi,15,0.08195384509754569
Mullaitivu,ndvi,16,0.023567907126508934
Mullaitivu,ndvi,17,-0.04413695038074797
Mullaitivu,ndvi,18,0.03512273725894268
Mullaitivu,ndvi,19,0.06896027258909664
Mullaitivu,ndvi,20,0.011730722358944203
NuwaraEliya,ndvi,0,-0.11114252098702125
NuwaraEliya,ndvi,1,-0.10860880542875138
NuwaraEliya,ndvi,2,-0.08241484905339146
NuwaraEliya,ndvi,3,-0.07105730043461267
NuwaraEliya,ndvi,4,-0.0457894579369493
NuwaraEliya,ndvi,5,0.0011642992822256618
NuwaraEliya,ndvi,6,0.03964158978059755
NuwaraEliya,ndvi,7,0.04219471060265696
NuwaraEliya,ndvi,8,0.06396771528730058
NuwaraEliya,ndvi,9,0.10859624672305834
NuwaraEliya,ndvi,10,0.05711540401988022
NuwaraEliya,ndvi,11,0.015528266162234846
NuwaraEliya,ndvi,12,0.05842014759050393
NuwaraEliya,ndvi,13,0.04556041956963015
NuwaraEliya,ndvi,14,0.05033010938052323
NuwaraEliya,ndvi,15,0.033599332536438514
NuwaraEliya,ndvi,16,0.04884424999241921
NuwaraEliya,ndvi,17,0.059802630803451676
NuwaraEliya,ndvi,18,0.08049545121237144
NuwaraEliya,ndvi,19,0.10372755702690399
NuwaraEliya,ndvi,20,0.11875990539634737
Polonnaruwa,ndvi,0,0.11861606617072953
Polonnaruwa,ndvi,1,0.09424968346782081
Polonnaruwa,ndvi,2,0.054213038728258695
Polonnaruwa,ndvi,3,-0.011387623310469774
Polonnaruwa,ndvi,4,-0.04643903487688
Polonnaruwa,ndvi,5,-0.08417100940012913
Polonnaruwa,ndvi,6,-0.08803718416286765
Polonnaruwa,ndvi,7,-0.07525732097633038
Polonnaruwa,ndvi,8,-0.05541335076009103
Polonnaruwa,ndvi,9,-0.04471779141904028
Polonnaruwa,ndvi,10,-0.01977987686297649
Polonnaruwa,ndvi,11,-0.02651238344708197
Polonnaruwa,ndvi,12,0.02254044146802182
Polonnaruwa,ndvi,13,0.0664114453001918
Polonnaruwa,ndvi,14,0.11672536574104135
Polonnaruwa,ndvi,15,0.1517381431253817
Polonnaruwa,ndvi,16,0.14683791828333517
Polonnaruwa,ndvi,17,0.15301610322283418
Polonnaruwa,ndvi,18,0.15229386679881726
Polonnaruwa,ndvi,19,0.1472969242526046
Polonnaruwa,ndvi,20,0.15559860294042716
Puttalam,ndvi,0,-0.08796007798847974
Puttalam,ndvi,1,-0.11200440395474631
Puttalam,ndvi,2,-0.11361783603209093
Puttalam,ndvi,3,-0.14208525864947386
Puttalam,ndvi,4,-0.17476919593791504
Puttalam,ndvi,5,-0.18692657016387648
Puttalam,ndvi,6,-0.21631191906958325
Puttalam,ndvi,7,-0.24454678646419753
Puttalam,ndvi,8,-0.2719983672871941
Puttalam,ndvi,9,-0.28356566092921054
Puttalam,ndvi,10,-0.27417234460577167
Puttalam,ndvi,11,-0.2630614779810643
Puttalam,ndvi,12,-0.23821531930700834
Puttalam,ndvi,13,-0.23150994771606326
Puttalam,ndvi,14,-0.216753670328826
Puttalam,ndvi,15,-0.1698894914614484
Puttalam,ndvi,16,-0.15245783492623471
Puttalam,ndvi,17,-0.12349571858733717
Puttalam,ndvi,18,-0.11524799502213091
Puttalam,ndvi,19,-0.09598476282213475
Puttalam,ndvi,20,-0.06530172649082326
Ratnapura,ndvi,0,-0.10794773602241825
Ratnapura,ndvi,1,-0.06525478788541533
Ratnapura,ndvi,2,-0.0032607619965257695
Ratnapura,ndvi,3,0.008740144331164377
